repo,language,title,url,comments,labels,created_at,updated_at
decentraland/builder,TypeScript,[Names] Show error messages when setting a name as an alias or a link fails,https://github.com/decentraland/builder/issues/2455,0,"['enhancement', 'good first issue']",2022-12-01,2023-04-06
decentraland/marketplace,TypeScript,Add a link to the documentation in the confirm listing modal,https://github.com/decentraland/marketplace/issues/1078,0,"['enhancement', 'good first issue']",2022-11-30,2023-04-12
decentraland/marketplace,TypeScript,Add a link to the operator's documentation in the confirm rent modal,https://github.com/decentraland/marketplace/issues/1045,0,"['enhancement', 'good first issue']",2022-11-25,2023-04-12
decentraland/marketplace,TypeScript,Add a tooltip to the proceed button if the price is not set in the confirm rent modal,https://github.com/decentraland/marketplace/issues/1037,0,"['enhancement', 'good first issue']",2022-11-24,2023-04-06
decentraland/decentraland-connect,TypeScript,Unhandled PollingBlockTracker error crashes the explorer,https://github.com/decentraland/decentraland-connect/issues/41,0,"['bug', 'good first issue', 'help wanted']",2022-11-14,2022-11-16
decentraland/builder,TypeScript,The Editor pagination component redirects to the wrong page,https://github.com/decentraland/builder/issues/2410,0,"['bug', 'good first issue']",2022-11-09,2022-11-09
decentraland/builder,TypeScript,Make the Catalyst deployment of non third party wearables queued,https://github.com/decentraland/builder/issues/2389,0,['good first issue'],2022-10-27,2023-04-12
decentraland/builder,TypeScript,Add tests for ens module sagas ,https://github.com/decentraland/builder/issues/2274,0,"['enhancement', 'good first issue']",2022-08-25,2023-04-13
decentraland/marketplace,TypeScript,[Browse Page] Add Rarities + Collections filters,https://github.com/decentraland/marketplace/issues/737,0,['good first issue'],2022-07-06,2022-10-31
decentraland/builder-server,TypeScript,"Stop accepting isPublished, isApproved, minters and managers properties",https://github.com/decentraland/builder-server/issues/553,0,['good first issue'],2022-06-30,2022-06-30
decentraland/builder-server,TypeScript,Stop accepting the id field for Collections on Collections creation,https://github.com/decentraland/builder-server/issues/552,0,['good first issue'],2022-06-30,2023-04-12
decentraland/builder,TypeScript,The item search bar in the third party collection view doesn't work,https://github.com/decentraland/builder/issues/2110,0,"['bug', 'good first issue']",2022-06-01,2022-10-28
decentraland/builder,TypeScript,The loading slots icon breaks the header style while loading,https://github.com/decentraland/builder/issues/1970,0,"['bug', 'good first issue']",2022-04-14,2022-06-22
decentraland/builder,TypeScript,Refactor the ConfirmDelete modal to be used everywhere a delete confirmation is needed,https://github.com/decentraland/builder/issues/1959,0,['good first issue'],2022-04-11,2022-04-11
decentraland/builder,TypeScript,Curation table columns don't have enough padding,https://github.com/decentraland/builder/issues/1944,0,"['enhancement', 'good first issue']",2022-04-07,2022-06-20
decentraland/builder,TypeScript,Rejecting the transaction in the approval modal shows an unreadable error,https://github.com/decentraland/builder/issues/1924,0,"['bug', 'good first issue']",2022-04-01,2022-06-20
decentraland/builder,TypeScript,Closing the Metamask window when signing the TP approval doesn't show an error,https://github.com/decentraland/builder/issues/1923,0,"['bug', 'good first issue']",2022-04-01,2022-06-20
decentraland/builder,TypeScript,Render the Merkle Tree root in the approval flow modal,https://github.com/decentraland/builder/issues/1865,0,['good first issue'],2022-03-18,2022-10-27
decentraland/builder,TypeScript,Use the builder client to fetch the approval data,https://github.com/decentraland/builder/issues/1855,0,['good first issue'],2022-03-15,2022-06-20
decentraland/builder-server,TypeScript,Replace isomorphic-fetch with node-fetch,https://github.com/decentraland/builder-server/issues/434,0,['good first issue'],2022-03-11,2022-03-11
decentraland/marketplace,TypeScript,Check why 2 requests to fetch the store are sent at the same time,https://github.com/decentraland/marketplace/issues/575,0,"['enhancement', 'good first issue']",2022-03-11,2022-12-29
decentraland/decentraland-dapps,TypeScript,Support Trezor for meta txs,https://github.com/decentraland/decentraland-dapps/issues/220,0,"['enhancement', 'good first issue']",2022-03-08,2022-07-04
decentraland/builder,TypeScript,Fix disabled Dropdown Items not showing Popup component,https://github.com/decentraland/builder/issues/1810,0,['good first issue'],2022-02-28,2022-02-28
decentraland/builder,TypeScript,Update TAC for publishing wearables,https://github.com/decentraland/builder/issues/1789,0,['good first issue'],2022-02-14,2022-02-14
decentraland/marketplace,TypeScript,Move Mint Item functionality to the marketplace,https://github.com/decentraland/marketplace/issues/543,0,"['enhancement', 'good first issue', 'help wanted']",2022-01-26,2022-11-29
decentraland/builder,TypeScript,Add a search bar to the /collections list,https://github.com/decentraland/builder/issues/1742,0,"['good first issue', 'tech enhancement', 'dapps']",2022-01-24,2024-04-26
decentraland/builder,TypeScript,Order items by blockchain Id in the builder,https://github.com/decentraland/builder/issues/1735,0,['good first issue'],2022-01-21,2022-01-21
decentraland/decentraland-connect,TypeScript,Remove unused files from the public release,https://github.com/decentraland/decentraland-connect/issues/28,0,"['enhancement', 'good first issue']",2022-01-04,2022-07-04
decentraland/builder,TypeScript,Multiple mints set invalid values,https://github.com/decentraland/builder/issues/1690,0,"['bug', 'good first issue', 'tech enhancement', 'dapps']",2021-12-06,2024-04-30
decentraland/account,TypeScript,Enhance transaction modals,https://github.com/decentraland/account/issues/167,0,"['enhancement', 'good first issue']",2021-11-16,2022-06-23
decentraland/builder,TypeScript,Show progress bar on Upload Files modal,https://github.com/decentraland/builder/issues/1614,0,"['enhancement', 'good first issue']",2021-10-15,2023-04-12
decentraland/builder,TypeScript,Broken link on publish collection Content Policy,https://github.com/decentraland/builder/issues/1588,0,['good first issue'],2021-10-07,2022-10-31
decentraland/kernel,TypeScript,Move empty parcels to their own repository,https://github.com/decentraland/kernel/issues/794,0,"['good first issue', 'stream-core']",2021-08-16,2023-01-06
decentraland/builder,TypeScript,Add a tooltip to the publish button to explain the user what is needed to publish a collection,https://github.com/decentraland/builder/issues/1485,0,['good first issue'],2021-07-22,2021-09-22
decentraland/builder,TypeScript,Show collection/item name/description errors onChange,https://github.com/decentraland/builder/issues/1461,0,"['enhancement', 'good first issue']",2021-06-30,2021-07-01
decentraland/builder,TypeScript,Refactor: The sagas for collaborators and minters are almost identical,https://github.com/decentraland/builder/issues/1451,0,"['enhancement', 'good first issue', 'chore', 'tech enhancement']",2021-06-17,2024-04-30
decentraland/builder,TypeScript,Show a more detailed view of the changes to collaborators/minters,https://github.com/decentraland/builder/issues/1450,0,"['enhancement', 'good first issue']",2021-06-17,2022-10-31
decentraland/decentraland-dapps,TypeScript,Make the track function `add` generic so we can type the action it supplies,https://github.com/decentraland/decentraland-dapps/issues/143,0,"['enhancement', 'good first issue']",2021-05-18,2022-07-04
decentraland/decentraland-connect,TypeScript,Consider tracking provider method usage,https://github.com/decentraland/decentraland-connect/issues/13,0,"['enhancement', 'good first issue']",2021-03-11,2022-07-04
decentraland/builder,TypeScript,[ENS] There's no name check before authorising MANA which can lead to a loss of funds,https://github.com/decentraland/builder/issues/1246,0,"['bug', 'good first issue']",2021-02-10,2022-10-31
decentraland/explorer,TypeScript,Add new AvatarModifier: Force camera mode,https://github.com/decentraland/explorer/issues/1948,0,"['SDK', 'good first issue']",2021-01-19,2021-08-04
decentraland/atlas-server,TypeScript,Add a redirect or message with a link to the documentation at /,https://github.com/decentraland/atlas-server/issues/3,0,['good first issue'],2020-12-14,2020-12-14
decentraland/builder,TypeScript,Add a way to de-assign a Name from a Land (Parcel/Estate) from the table,https://github.com/decentraland/builder/issues/1203,0,"['enhancement', 'good first issue']",2020-12-10,2022-10-31
microsoft/genaiscript,TypeScript,Open Telemetry,https://github.com/microsoft/genaiscript/issues/1323,1,"['enhancement', 'good first issue']",2025-03-19,2025-03-19
microsoft/vscode-python-debugger,TypeScript,Add a `debugpy.sh` for the no-config debugging,https://github.com/microsoft/vscode-python-debugger/issues/651,1,"['bug', 'good first issue']",2025-03-05,2026-01-10
microsoft/Game-Control-Puzzle-Event-Administration-Tools,TypeScript,Per team and per puzzle activity feeds,https://github.com/microsoft/Game-Control-Puzzle-Event-Administration-Tools/issues/81,1,['good first issue'],2025-03-02,2026-08-01
microsoft/vscode-azurestorage,TypeScript,Using vs-code to edit files in blob storage changes the files content-type.,https://github.com/microsoft/vscode-azurestorage/issues/1352,1,['good first issue'],2024-11-13,2026-04-29
hashicorp/terraform-cdk,TypeScript,CLI UX: Nicer output for `cdktf synth` if there are no stacks in an app,https://github.com/hashicorp/terraform-cdk/issues/2793,1,"['enhancement', 'good first issue', 'cdktf-cli', 'priority/backlog', 'ux/cli']",2023-04-12,2023-05-28
hashicorp/terraform-cdk,TypeScript,Support `local-exec` `quiet` attribute,https://github.com/hashicorp/terraform-cdk/issues/2702,1,"['enhancement', 'good first issue', 'help wanted', 'cdktf', 'priority/backlog', 'core-parity']",2023-03-09,2023-06-01
mattermost/mattermost-test-management,TypeScript,Display Errors and Files name in which they occurr,https://github.com/mattermost/mattermost-test-management/issues/20,1,"['enhancement', 'good first issue', 'help wanted']",2022-11-23,2022-11-24
freeCodeCamp/chapter,TypeScript,Updating Different Users section in contribution guide,https://github.com/freeCodeCamp/chapter/issues/1914,1,"['Documentation', 'Good First Issue']",2022-11-17,2022-11-20
decentraland/builder,TypeScript,Add a search bar to NAMEs list,https://github.com/decentraland/builder/issues/3330,1,"['enhancement', 'good first issue', 'dapps']",2025-12-26,2025-12-27
decentraland/creator-hub,TypeScript,"Need to click twice on ""Create Scene"" button to create the scene",https://github.com/decentraland/creator-hub/issues/832,1,"['bug', 'good first issue', 'editor', '2-medium', 'Quality Of Life']",2025-10-16,2026-01-22
decentraland/creator-hub,TypeScript,Duplicated items appear at the bottom of the list,https://github.com/decentraland/creator-hub/issues/595,1,"['bug', 'good first issue', 'editor', '2-medium']",2025-05-08,2026-02-18
decentraland/marketplace,TypeScript,Capitalize land filter words,https://github.com/decentraland/marketplace/issues/1395,1,"['enhancement', 'good first issue']",2023-02-07,2023-05-23
decentraland/builder,TypeScript,Create auto-assign button on mint items from collection modal,https://github.com/decentraland/builder/issues/2442,1,"['enhancement', 'good first issue']",2022-11-22,2023-04-12
decentraland/builder,TypeScript,Add +- buttons to number input in mint items from collection,https://github.com/decentraland/builder/issues/2443,1,"['enhancement', 'good first issue']",2022-11-22,2023-04-12
decentraland/marketplace,TypeScript,Inject `title` and description for each page,https://github.com/decentraland/marketplace/issues/603,1,['good first issue'],2022-04-10,2023-11-07
decentraland/builder,TypeScript,Add link to documentation in the id field when creating TP collections,https://github.com/decentraland/builder/issues/1844,1,"['good first issue', 'blocked']",2022-03-14,2022-06-22
decentraland/decentraland-dapps,TypeScript,Always show metamask button enable,https://github.com/decentraland/decentraland-dapps/issues/186,1,['good first issue'],2021-10-15,2022-10-27
decentraland/builder,TypeScript,Assigned Parcel Name dissapears after changing language,https://github.com/decentraland/builder/issues/1540,1,"['bug', 'good first issue']",2021-09-07,2022-10-27
decentraland/builder,TypeScript,Rarity dropdown appears when editing representation of published item,https://github.com/decentraland/builder/issues/1465,1,"['bug', 'good first issue']",2021-07-02,2022-06-23
decentraland/builder,TypeScript,Loading indicator in activity overlaps with Menu,https://github.com/decentraland/builder/issues/1399,1,"['bug', 'good first issue']",2021-05-31,2021-06-30
decentraland/explorer,TypeScript,Switch to `?x=1&y=2` instead of `?position=1%C02`,https://github.com/decentraland/explorer/issues/1430,1,['good first issue'],2020-10-14,2021-08-05
decentraland/explorer,TypeScript,"Blocking error on console: ""Warning: Unsupported graphics API WebGL 2.0""",https://github.com/decentraland/explorer/issues/1333,1,"['bug', 'good first issue', 'kernel']",2020-09-21,2020-10-21
huggingface/huggingface.js,TypeScript,Maximize button not working properly on Hosted inference API block,https://github.com/huggingface/huggingface.js/issues/335,2,"['good first issue', 'widgets']",2023-01-30,2023-11-24
microsoft/vscode-containers,TypeScript,Add “Compose Pull / Update All Images” command for Docker Compose projects,https://github.com/microsoft/vscode-containers/issues/414,2,['good first issue'],2026-03-11,2026-03-18
hashicorp/terraform-cdk,TypeScript,Typo in Tokenizer code?,https://github.com/hashicorp/terraform-cdk/issues/2709,2,"['bug', 'good first issue', 'help wanted', 'cdktf', 'priority/backlog', 'size/small', 'feature/tokens']",2023-03-09,2023-06-02
decentraland/marketplace,TypeScript,It's hard to detect when the kebab menu of the ListCard is clickable,https://github.com/decentraland/marketplace/issues/1866,2,"['enhancement', 'good first issue', 'ui']",2023-06-22,2023-07-31
decentraland/marketplace,TypeScript,Show full name when hovering over Lands and Wearables,https://github.com/decentraland/marketplace/issues/590,2,"['enhancement', 'good first issue']",2022-02-07,2024-08-23
huggingface/chat-ui,TypeScript,Load past conversations using the most recent leaf to determine the visible conversation tree.,https://github.com/huggingface/chat-ui/issues/1208,3,"['enhancement', 'good first issue', 'front']",2024-05-28,2024-07-06
microsoft/vscode-containers,TypeScript,Add presentation options to Docker extension's compose commands,https://github.com/microsoft/vscode-containers/issues/350,3,['good first issue'],2026-01-22,2026-01-28
microsoft/teams.ts,TypeScript,[cards] support lowercase and Capitalized JSON values,https://github.com/microsoft/teams.ts/issues/132,3,"['enhancement', 'good first issue']",2025-04-09,2025-10-11
hashicorp/terraform-cdk,TypeScript,Support kubernetes backend,https://github.com/hashicorp/terraform-cdk/issues/1628,3,"['enhancement', 'good first issue', 'help wanted', 'cdktf', 'priority/backlog', 'core-parity', 'size/small']",2022-03-19,2023-06-01
huggingface/chat-ui,TypeScript,Add option for users to customize search engines in settings page,https://github.com/huggingface/chat-ui/issues/1756,4,"['enhancement', 'good first issue', 'front', 'back', 'websearch']",2025-03-15,2026-05-09
huggingface/chat-ui,TypeScript,Chrome app icon on macOS,https://github.com/huggingface/chat-ui/issues/1439,4,"['bug', 'good first issue']",2024-08-27,2026-05-07
huggingface/chat-ui,TypeScript,System prompt not taken into account when web browsing.,https://github.com/huggingface/chat-ui/issues/1159,4,"['enhancement', 'good first issue', 'back', 'websearch']",2024-05-22,2026-06-26
microsoft/genaiscript,TypeScript,Repository map example,https://github.com/microsoft/genaiscript/issues/982,4,"['good first issue', 'samples']",2025-01-07,2025-03-19
mattermost/mattermost,TypeScript,Help Wanted: BitBucket README > Split out admin content to child pages,https://github.com/mattermost/mattermost/issues/25176,4,"['Difficulty/1:Easy', 'Hacktoberfest', 'Good First Issue', 'Help Wanted', 'Tech/Markdown']",2023-10-26,2026-08-01
freeCodeCamp/chapter,TypeScript,Consolidate email templates,https://github.com/freeCodeCamp/chapter/issues/2071,4,"['Help Wanted', 'API', 'Email', 'Good First Issue']",2022-12-08,2023-04-30
decentraland/marketplace,TypeScript,Create a high order component that redirects to the Sign In Page if the user is not connected,https://github.com/decentraland/marketplace/issues/1522,4,"['enhancement', 'good first issue']",2023-04-05,2023-04-10
layer5io/sistent,TypeScript,[Docs] update readme to include instructions to use npm link,https://github.com/layer5io/sistent/issues/999,5,"['area/docs', 'good first issue', 'help wanted', 'language/markdown']",2025-04-15,2025-06-17
huggingface/chat-ui,TypeScript,Disabling Reasoning Summary as an Env Option,https://github.com/huggingface/chat-ui/issues/1720,5,"['enhancement', 'good first issue', 'models']",2025-02-17,2025-03-31
microsoft/vscode-python-debugger,TypeScript,Add support for no-config debugging using nushell,https://github.com/microsoft/vscode-python-debugger/issues/647,5,"['good first issue', 'feature-request', 'needs community feedback']",2025-03-04,2026-01-22
mattermost/mattermost,TypeScript,Help Wanted: Channel Export README > Split out admin content to child pages,https://github.com/mattermost/mattermost/issues/25173,5,"['Difficulty/1:Easy', 'Hacktoberfest', 'Good First Issue', 'Help Wanted', 'Tech/Markdown']",2023-10-26,2025-10-28
microsoft/teams.ts,TypeScript,Automatically parse feedback value,https://github.com/microsoft/teams.ts/issues/184,7,"['enhancement', 'good first issue']",2025-04-26,2026-05-15
mattermost/mattermost,TypeScript,"[RN] Change ""Join"" button on sign in page keyboard to ""Go""",https://github.com/mattermost/mattermost/issues/26590,7,"['Difficulty/1:Easy', 'Tech/React Native', 'Good First Issue', 'Help Wanted']",2024-03-26,2026-06-24
huggingface/huggingface.js,TypeScript,Tracking integration for Video Classification,https://github.com/huggingface/huggingface.js/issues/332,8,"['good first issue', 'widgets', 'tasks']",2022-08-04,2023-11-24
mattermost/mattermost,TypeScript,Help Wanted: CircleCI README > Split out admin content to child pages,https://github.com/mattermost/mattermost/issues/25175,8,"['Difficulty/1:Easy', 'Hacktoberfest', 'Good First Issue', 'Help Wanted', 'Tech/Markdown']",2023-10-26,2026-05-24
mattermost/mattermost,TypeScript,Bitbucket plugin: Support for bitbucket Datacenter/server,https://github.com/mattermost/mattermost/issues/24188,10,"['Difficulty/1:Easy', 'Tech/Go', 'Docs/Needed', 'Hacktoberfest', 'Area/Integrations', 'Good First Issue', 'Help Wanted', 'Enhancement']",2023-08-04,2023-10-04
layer5io/sistent,TypeScript,[Feature] Add Support for Table Variants,https://github.com/layer5io/sistent/issues/992,11,"['good first issue', 'kind/enhancement']",2025-04-06,2026-08-05
mattermost/mattermost,TypeScript,Create config setting to always have the team sidebar visible,https://github.com/mattermost/mattermost/issues/18010,13,"['Difficulty/1:Easy', 'Tech/Go', 'Tech/ReactJS', 'Hacktoberfest', 'Good First Issue', 'Help Wanted']",2021-07-27,2024-10-18
mattermost/mattermost,TypeScript,Interactive Dialogs timeout forbiddingly short in slash command integrations ,https://github.com/mattermost/mattermost/issues/21901,14,"['Difficulty/1:Easy', 'Tech/Go', 'Good First Issue', 'Help Wanted']",2022-12-16,2026-02-24
mattermost/mattermost,TypeScript,Mobile | Inconsistant channel updated info message on web and mobile,https://github.com/mattermost/mattermost/issues/26917,15,"['Difficulty/1:Easy', 'Tech/React Native', 'Good First Issue', 'Help Wanted']",2024-04-29,2026-05-21
microsoft/Power-CAT-Copilot-Studio-Kit,TypeScript,Bug: Conversation KPIs dashboard is blank even though all the related flows are enabled and prerequisites are met,https://github.com/microsoft/Power-CAT-Copilot-Studio-Kit/issues/746,16,['good first issue'],2026-06-09,2026-07-30
freeCodeCamp/chapter,TypeScript,Good first issues,https://github.com/freeCodeCamp/chapter/issues/691,18,['Good First Issue'],2021-08-18,2025-09-25
mattermost/mattermost,TypeScript,Mobile Web View: Text is cut off in channel dropdown > channel actions,https://github.com/mattermost/mattermost/issues/25165,19,"['Difficulty/1:Easy', 'Tech/ReactJS', 'Hacktoberfest', 'Good First Issue', 'Help Wanted']",2023-10-26,2026-06-22
mattermost/mattermost,TypeScript,Increase max height of the Find Channels modal,https://github.com/mattermost/mattermost/issues/21558,22,"['Hacktoberfest', 'Good First Issue', 'Help Wanted']",2022-10-31,2026-08-05
mattermost/mattermost,TypeScript,Improve the grammar on Account Creation Screen if the email address you entered does not belong to the accepted domain,https://github.com/mattermost/mattermost/issues/15927,24,"['Difficulty/1:Easy', 'Hacktoberfest', 'Area/End User Feature', 'Good First Issue', 'Help Wanted']",2020-10-12,2026-08-04
mattermost/mattermost,TypeScript,`Unable to find manifest for extracted plugin` when using `make deploy`,https://github.com/mattermost/mattermost/issues/22614,27,"['Difficulty/1:Easy', 'Tech/Go', 'Good First Issue', 'Help Wanted']",2023-03-23,2023-08-11
mattermost/mattermost,TypeScript,Fix all initialism errors in the codebase,https://github.com/mattermost/mattermost/issues/16623,27,"['Difficulty/1:Easy', 'Tech/Go', 'Hacktoberfest', 'Good First Issue', 'Help Wanted']",2021-01-04,2025-11-24
microsoft/vscode,TypeScript,Review AsyncIterableObject usage: potential memory leaks and migration to AsyncIterableProducer,https://github.com/microsoft/vscode/issues/256854,30,"['help wanted', 'debt', 'good first issue', 'perf']",2025-07-19,2026-06-30
mattermost/mattermost,TypeScript,Mobile: Slight horizontal indent difference after first line,https://github.com/mattermost/mattermost/issues/27377,36,"['Difficulty/1:Easy', 'Tech/React Native', 'Good First Issue', 'Help Wanted']",2024-06-17,2026-08-07
microsoft/vscode,TypeScript,"Disabled and enabled (workspace) extension Disable button dropdown contains both ""Disable"" and ""Disable (Workspace)"" items",https://github.com/microsoft/vscode/issues/244138,39,"['bug', 'help wanted', 'good first issue', 'extensions']",2025-03-20,2026-08-10
godotengine/godot-docs,reStructuredText,make_canvas_position_local,https://github.com/godotengine/godot-docs/issues/8313,1,"['enhancement', 'good first issue', 'area:class reference']",2023-10-23,2024-12-15
godotengine/godot-docs,reStructuredText,Inconsistent code example between PhysicsShapeQueryParameters3D and PhysicsServer3D,https://github.com/godotengine/godot-docs/issues/8305,1,"['enhancement', 'good first issue', 'area:class reference']",2023-10-22,2024-12-14
godotengine/godot-docs,reStructuredText,Physics2DDirectSpaceState does not specify local or global coordinates,https://github.com/godotengine/godot-docs/issues/3299,2,"['enhancement', 'good first issue', 'area:class reference', 'topic:physics']",2020-03-24,2026-02-05
